ClientId,CreditStatus
1527355,Reprovado
2287036,Reprovado
2514600,Ativo
1903469,Reprovado
333673,Ativo
3547078,Ativo
1528331,Ativo
66719,Reprovado
4380608,Reprovado
1053656,Reprovado
1772935,Ativo
1982222,Ativo
1502501,Reprovado
2230087,Ativo
2757781,Ativo
2640236,Reprovado
4284961,Reprovado
2457015,Aprovado
3731200,Ativo
1473112,Ativo
499294,Ativo
1041931,Ativo
1652471,Ativo
2370382,Reprovado
2913909,Ativo
866666,Ativo
1488697,Reprovado
3360979,Reprovado
1844238,Reprovado
4165133,Reprovado
4007233,Reprovado
1438108,Reprovado
2098392,Ativo
2244687,Reprovado
486911,Ativo
2439220,Reprovado
2561427,Ativo
3877796,Reprovado
3870039,Reprovado
3687798,Ativo
1597480,Reprovado
1987738,Bloqueado
1755648,Reprovado
1535233,Ativo
2021379,Ativo
1847372,Ativo
2825166,Ativo
3900741,Reprovado
509145,Reprovado
3421694,Reprovado
375831,Reprovado
1604807,Ativo
101120,Ativo
3220635,Ativo
3288380,Reprovado
1530603,Ativo
1891802,Reprovado
3375660,Ativo
752913,Reprovado
4009123,Reprovado
652713,Ativo
366647,Ativo
2206387,Ativo
943773,Reprovado
2672399,Ativo
2693248,Reprovado
3469197,Bloqueado
1622379,Reprovado
3765587,Reprovado
1793238,Ativo
2971934,Ativo
86654,Reprovado
1124538,Ativo
1340147,Bloqueado
2485738,Ativo
1355406,Ativo
2275579,Ativo
2555176,Bloqueado
2916963,Reprovado
285284,Reprovado
18609,Ativo
2003109,Reprovado
1210242,Ativo
459285,Ativo
680635,Reprovado
1673723,Reprovado
1851275,Reprovado
1942631,Ativo
3786502,Ativo
393662,Reprovado
1979732,Bloqueado
3402978,Reprovado
636044,Reprovado
338685,Ativo
1774331,Reprovado
2489914,Bloqueado
2267587,Ativo
53319,Ativo
1121658,Reprovado
233998,Ativo
2585392,Ativo
3248704,Reprovado
1815834,Ativo
1725096,Reprovado
1926438,Ativo
3522646,Bloqueado
1270884,Reprovado
4307444,Ativo
3173322,Ativo
350413,Reprovado
1626560,Reprovado
1269488,Ativo
2482426,Ativo
3384116,Ativo
1663077,Reprovado
3140597,Ativo
1180225,Ativo
2023079,Reprovado
2531848,Ativo
442983,Reprovado
2117857,Reprovado
3290056,Ativo
4351828,Reprovado
1729747,Ativo
3757885,Reprovado
3331400,Reprovado
825318,Ativo
979437,Reprovado
1137437,Reprovado
1162813,Ativo
1121416,Ativo
2737393,Ativo
4022700,Bloqueado
1141713,Reprovado
2222892,Reprovado
2449580,Reprovado
3782753,Reprovado
1663160,Reprovado
3030522,Reprovado
1084662,Ativo
1898362,Ativo
3408893,Reprovado
4150676,Reprovado
3268759,Reprovado
3421098,Ativo
1219334,Ativo
1140260,Reprovado
2003192,Reprovado
1611787,Reprovado
2852273,Ativo
3824638,Ativo
1387293,Ativo
1887139,Reprovado
1718493,Reprovado
1568281,Reprovado
683757,Reprovado
2330387,Reprovado
1589723,Reprovado
1561533,Reprovado
2151382,Reprovado
77888,Ativo
305590,Reprovado
209115,Ativo
2966371,Ativo
3626572,Reprovado
969491,Reprovado
2261364,Reprovado
1918399,Bloqueado
1659437,Ativo
3743577,Reprovado
3303737,Reprovado
1631772,Reprovado
1868638,Reprovado
1651082,Ativo
3524836,Ativo
1426412,Reprovado
1521847,Ativo
365054,Reprovado
471667,Ativo
2309104,Ativo
2787880,Ativo
1581275,Ativo
1696773,Ativo
1841469,Ativo
2761993,Ativo
3243582,Ativo
1427898,Reprovado
1592617,Reprovado
2009975,Reprovado
3843067,Reprovado
1197291,Ativo
856952,Reprovado
1241271,Reprovado
1562551,Reprovado
2395022,Ativo
3689329,Reprovado
3483887,Ativo
777504,Ativo
2284646,Reprovado
2275075,Ativo
2033529,Bloqueado
248537,Ativo
1607079,Ativo
1753765,Ativo
2903223,Reprovado
4281167,Reprovado
2997734,Reprovado
320937,Ativo
1388825,Reprovado
1997484,Ativo
3213248,Ativo
4186275,Reprovado
3861301,Reprovado
2336035,Reprovado
3011060,Ativo
661733,Reprovado
2138418,Ativo
2503617,Ativo
2905253,Bloqueado
1115674,Reprovado
404383,Bloqueado
1563370,Reprovado
1615468,Ativo
1105799,Reprovado
2103725,Ativo
1652632,Reprovado
4364999,Reprovado
4426199,Reprovado
887557,Ativo
1439852,Ativo
1670937,Ativo
3025199,Ativo
3829077,Reprovado
3200144,Ativo
3389896,Ativo
1066674,Reprovado
1188985,Ativo
1832556,Reprovado
3999681,Reprovado
3934851,Reprovado
1260295,Ativo
925861,Ativo
1712503,Ativo
3337955,Ativo
3052100,Reprovado
1753993,Reprovado
1313125,Ativo
2278251,Bloqueado
1992654,Ativo
3714528,Aprovado
854951,Ativo
1867341,Ativo
4182113,Reprovado
3378164,Ativo
1228000,Reprovado
1372968,Bloqueado
2067657,Ativo
1741289,Reprovado
2442645,Reprovado
3796022,Reprovado
200373,Ativo
1258073,Ativo
1185941,Ativo
1784524,Reprovado
3418357,Bloqueado
1757191,Ativo
445645,Bloqueado
3433,Ativo
786759,Reprovado
2306228,Ativo
2475377,Ativo
1070453,Reprovado
415707,Reprovado
2263544,Ativo
2436451,Ativo
2077018,Ativo
1206944,Reprovado
2140600,Reprovado
2307859,Reprovado
447149,Ativo
2947061,Reprovado
1846296,Reprovado
2468786,Reprovado
2690847,Ativo
1679429,Ativo
1342715,Reprovado
2543861,Ativo
1953395,Ativo
1616121,Ativo
2929921,Ativo
1527369,Reprovado
1705340,Reprovado
1857514,Ativo
3928085,Reprovado
3246417,Reprovado
3106319,Ativo
85625,Ativo
2455621,Ativo
2633619,Reprovado
1854183,Reprovado
964919,Ativo
1426476,Reprovado
2738211,Ativo
2584433,Reprovado
2358890,Ativo
2977903,Ativo
3410687,Ativo
2873762,Reprovado
733852,Ativo
1722042,Ativo
936743,Ativo
1700000,Bloqueado
549883,Ativo
1587738,Reprovado
1149351,Reprovado
1944181,Reprovado
2376673,Ativo
3693156,Reprovado
1116346,Reprovado
1420268,Ativo
2014160,Bloqueado
2429060,Reprovado
70803,Ativo
965237,Ativo
3846448,Ativo
4227685,Aprovado
386985,Ativo
1421581,Reprovado
1791134,Ativo
2706838,Reprovado
3927349,Reprovado
3741574,Reprovado
1724300,Ativo
2591661,Ativo
2352615,Reprovado
3570120,Reprovado
1665581,Reprovado
3821857,Reprovado
3274433,Ativo
3126257,Ativo
390489,Reprovado
1118675,Ativo
2366502,Reprovado
1952692,Bloqueado
2759286,Ativo
1345895,Ativo
1756030,Reprovado
2593933,Ativo
235973,Ativo
2008712,Ativo
3372897,Reprovado
1324864,Reprovado
1445050,Ativo
1982107,Bloqueado
3679752,Reprovado
1131143,Ativo
2402788,Reprovado
1875916,Ativo
2491981,Reprovado
2823522,Reprovado
3041007,Ativo
1642167,Reprovado
493973,Reprovado
2338501,Bloqueado
599016,Ativo
1519454,Ativo
1014206,Ativo
317822,Reprovado
1757751,Reprovado
1833232,Ativo
1635883,Reprovado
3907969,Ativo
1257147,Reprovado
682807,Reprovado
1717543,Reprovado
2092553,Reprovado
2419589,Ativo
3292949,Bloqueado
1923470,Aprovado
3735571,Reprovado
1510743,Reprovado
2327248,Reprovado
344848,Reprovado
1711710,Reprovado
100629,Reprovado
2362283,Ativo
1940860,Ativo
3637318,Reprovado
1792615,Reprovado
2447080,Ativo
2054554,Ativo
498325,Ativo
1745702,Reprovado
2764680,Reprovado
3808790,Reprovado
3084860,Bloqueado
737374,Reprovado
929383,Reprovado
3130388,Ativo
1766398,Ativo
1761196,Reprovado
2622223,Reprovado
850299,Reprovado
3487413,Ativo
4188161,Reprovado
2234724,Reprovado
3954036,Reprovado
3438095,Ativo
717975,Ativo
1748632,Ativo
2523887,Reprovado
2751925,Reprovado
3874752,Reprovado
3975764,Reprovado
788613,Reprovado
1830606,Ativo
2170516,Reprovado
3488445,Reprovado
4438782,Reprovado
1292265,Ativo
1081622,Ativo
1685763,Ativo
2297396,Reprovado
2863588,Ativo
3363538,Reprovado
2162346,Reprovado
3681364,Ativo
3823956,Ativo
265445,Reprovado
2826998,Reprovado
1361399,Reprovado
1754247,Ativo
3540511,Ativo
3504136,Reprovado
1445703,Ativo
4353332,Reprovado
1184716,Reprovado
1581518,Reprovado
1597287,Ativo
1610202,Ativo
807330,Reprovado
1101402,Reprovado
434231,Ativo
1441101,Reprovado
2196292,Ativo
1947493,Ativo
2063278,Ativo
1235863,Ativo
1205104,Reprovado
1820174,Reprovado
1223696,Bloqueado
1978010,Ativo
23739,Ativo
1183434,Ativo
1455728,Bloqueado
1094667,Reprovado
2004218,Ativo
3381268,Reprovado
315822,Ativo
1532585,Reprovado
20332,Ativo
2121320,Ativo
2224263,Reprovado
2321203,Ativo
4371065,Reprovado
890916,Bloqueado
1012715,Ativo
818284,Ativo
1590245,Reprovado
1418905,Reprovado
304407,Ativo
880102,Bloqueado
2284195,Reprovado
3828404,Aprovado
2807553,Ativo
1987656,Ativo
1673077,Ativo
403308,Reprovado
2335458,Ativo
2777219,Ativo
928202,Ativo
786060,Ativo
2105629,Ativo
2495039,Reprovado
1580053,Ativo
3002181,Reprovado
1648102,Reprovado
1522540,Reprovado
3515971,Reprovado
3802678,Ativo
22521,Ativo
16638,Ativo
1513148,Reprovado
2431807,Ativo
2745432,Ativo
962729,Ativo
1233047,Reprovado
2358154,Bloqueado
1764603,Reprovado
1597612,Reprovado
1420586,Ativo
1672634,Reprovado
3479311,Ativo
3309922,Reprovado
1632108,Reprovado
3523214,Ativo
3674804,Reprovado
1082593,Ativo
1291339,Reprovado
2678743,Reprovado
1861721,Reprovado
325946,Reprovado
1600292,Bloqueado
1949352,Ativo
1777171,Reprovado
114855,Ativo
851961,Ativo
1079817,Ativo
1535294,Reprovado
2623546,Bloqueado
2001419,Reprovado
4025267,Reprovado
3091908,Reprovado
1093404,Ativo
1615753,Ativo
3578911,Reprovado
2332977,Reprovado
1619157,Reprovado
2396126,Ativo
1422568,Reprovado
3618742,Ativo
1061066,Ativo
2213768,Reprovado
1626764,Ativo
2144102,Ativo
1506546,Reprovado
133786,Reprovado
371074,Bloqueado
1876376,Reprovado
2881654,Ativo
1465305,Ativo
2575000,Ativo
2633334,Reprovado
3437523,Reprovado
1268780,Reprovado
1003002,Reprovado
133349,Reprovado
32974,Reprovado
2443336,Ativo
1365884,Ativo
899367,Reprovado
2007418,Reprovado
3523556,Reprovado
1478234,Reprovado
987607,Reprovado
2010001,Ativo
1200410,Reprovado
513566,Ativo
2858175,Ativo
2634578,Ativo
1960240,Reprovado
2572291,Ativo
2967289,Bloqueado
1938011,Reprovado
3700426,Reprovado
2443521,Ativo
2118280,Bloqueado
4137890,Reprovado
3561300,Ativo
3010692,Ativo
735559,Ativo
1445077,Reprovado
982827,Reprovado
1238268,Ativo
1270969,Reprovado
1411043,Ativo
13079,Ativo
2555172,Reprovado
2542003,Reprovado
3175358,Bloqueado
1430187,Reprovado
2480689,Ativo
71413,Reprovado
1290489,Reprovado
1351086,Reprovado
1811064,Reprovado
1360872,Ativo
4251284,Reprovado
3389210,Bloqueado
1281319,Ativo
925797,Ativo
1081907,Ativo
1634251,Bloqueado
2024574,Ativo
3280032,Ativo
1873575,Ativo
1967749,Ativo
2958047,Ativo
1604590,Ativo
2596388,Ativo
2461538,Ativo
2073056,Bloqueado
4224847,Reprovado
891612,Reprovado
2679301,Ativo
3265824,Ativo
1666032,Reprovado
2600790,Aprovado
1645847,Reprovado
197097,Ativo
2369553,Ativo
2706470,Reprovado
1888819,Ativo
1019831,Reprovado
1868423,Reprovado
2700821,Reprovado
2518153,Reprovado
2169405,Ativo
3864074,Reprovado
4081906,Reprovado
52069,Ativo
425099,Reprovado
2570787,Bloqueado
1018632,Ativo
2161292,Reprovado
918216,Reprovado
4192824,Reprovado
612569,Ativo
1936247,Ativo
2814198,Reprovado
3114893,Ativo
1475662,Reprovado
2237889,Ativo
2090064,Reprovado
1781238,Ativo
3021265,Reprovado
4451217,Reprovado
671115,Bloqueado
936653,Reprovado
298469,Reprovado
1373868,Reprovado
2005322,Ativo
1361722,Ativo
1430277,Ativo
1499820,Ativo
1781856,Bloqueado
2452746,Ativo
3151761,Ativo
600837,Ativo
1325372,Ativo
791804,Reprovado
781511,Reprovado
2151096,Reprovado
1886265,Aprovado
4139412,Reprovado
1583712,Bloqueado
2317591,Ativo
2556557,Reprovado
2028796,Reprovado
3175126,Ativo
4219275,Aprovado
9767,Ativo
662633,Reprovado
1804438,Ativo
878615,Ativo
1718920,Ativo
2217797,Reprovado
3159846,Reprovado
984117,Reprovado
2592765,Ativo
3628644,Reprovado
1492809,Reprovado
365576,Ativo
3045815,Reprovado
3509969,Reprovado
3239144,Reprovado
1603518,Bloqueado
1636251,Reprovado
4078193,Reprovado
725932,Ativo
3223235,Reprovado
2799012,Ativo
4318368,Reprovado
1292716,Ativo
1580331,Reprovado
2056793,Ativo
2351093,Reprovado
1729162,Ativo
864921,Reprovado
195389,Reprovado
837113,Reprovado
1366748,Reprovado
2166694,Ativo
3355286,Ativo
230622,Ativo
2118122,Reprovado
1017623,Reprovado
2401791,Ativo
1579063,Reprovado
1000208,Reprovado
133767,Reprovado
2053253,Ativo
2740102,Ativo
1436025,Ativo
1471518,Reprovado
1948875,Reprovado
2865110,Ativo
1242665,Ativo
827468,Reprovado
1111438,Ativo
140360,Ativo
2026110,Ativo
2680887,Ativo
1051148,Reprovado
1581067,Reprovado
2483011,Ativo
1093639,Ativo
1467356,Reprovado
2957862,Ativo
2417191,Reprovado
3350383,Reprovado
209198,Ativo
1403673,Ativo
2406335,Ativo
546882,Reprovado
1336603,Bloqueado
2144384,Ativo
3636299,Reprovado
2775666,Ativo
3877760,Reprovado
2083243,Reprovado
3377573,Reprovado
1806805,Reprovado
1642086,Reprovado
2654448,Bloqueado
3612303,Reprovado
2063413,Ativo
3687916,Ativo
946953,Bloqueado
1444718,Ativo
1843927,Ativo
2344067,Ativo
1461843,Reprovado
1934993,Ativo
1469296,Reprovado
1032218,Ativo
418665,Reprovado
1670712,Reprovado
1982307,Ativo
1770742,Ativo
2849983,Ativo
2955190,Bloqueado
1111319,Ativo
1392737,Reprovado
175974,Ativo
2716201,Ativo
1486147,Ativo
893298,Reprovado
3565272,Reprovado
3111260,Reprovado
1421939,Ativo
1179307,Ativo
1657147,Bloqueado
2699190,Ativo
3154012,Reprovado
2921329,Ativo
2324802,Aprovado
750531,Ativo
1177386,Ativo
2020830,Ativo
97022,Ativo
33432,Ativo
3192433,Reprovado
1772691,Reprovado
1178196,Reprovado
1153378,Reprovado
2549760,Bloqueado
1774790,Ativo
3580048,Reprovado
3141933,Ativo
988265,Ativo
2095326,Reprovado
1950705,Ativo
3677755,Ativo
4241524,Reprovado
2202761,Ativo
83085,Ativo
1019017,Ativo
2184828,Ativo
1282834,Reprovado
2733064,Ativo
3713694,Reprovado
1067400,Ativo
3578811,Reprovado
875004,Ativo
1761467,Ativo
2145455,Ativo
2294863,Ativo
2469494,Ativo
1075434,Reprovado
441026,Reprovado
1789144,Ativo
1744266,Reprovado
1845745,Reprovado
1823213,Reprovado
3897666,Reprovado
3701948,Reprovado
859196,Ativo
940437,Ativo
1445568,Ativo
1386643,Ativo
333924,Ativo
2150904,Ativo
1966564,Ativo
2488913,Ativo
1655754,Reprovado
3497595,Ativo
124148,Ativo
908006,Reprovado
1275872,Ativo
1988910,Ativo
2448294,Reprovado
1080914,Reprovado
1821209,Reprovado
2535891,Ativo
2319764,Ativo
2074755,Reprovado
2940242,Reprovado
1060683,Ativo
734866,Reprovado
2111778,Ativo
404683,Ativo
2208509,Ativo
1976051,Reprovado
1835522,Ativo
1999379,Reprovado
3480561,Bloqueado
3733372,Ativo
1503906,Reprovado
730704,Reprovado
1613338,Reprovado
3645842,Reprovado
1599074,Bloqueado
1790680,Ativo
2550363,Bloqueado
3293649,Ativo
4207868,Reprovado
1450934,Ativo
1568736,Reprovado
2003759,Reprovado
3657632,Ativo
3673975,Ativo
1576019,Reprovado
1071272,Reprovado
1535007,Reprovado
2163035,Ativo
1239614,Reprovado
608853,Reprovado
1264131,Reprovado
393887,Ativo
1828987,Ativo
2425088,Ativo
1668815,Ativo
1836550,Reprovado
744358,Reprovado
678199,Ativo
400618,Reprovado
1393606,Reprovado
1961565,Ativo
3829921,Bloqueado
1106707,Bloqueado
919520,Reprovado
1595347,Ativo
3705691,Reprovado
1661037,Reprovado
1054142,Reprovado
86879,Ativo
1259388,Reprovado
1706344,Reprovado
2729320,Ativo
3204256,Ativo
1510797,Ativo
428015,Ativo
3896766,Reprovado
1209674,Ativo
1532818,Reprovado
2309336,Ativo
2267883,Reprovado
947018,Ativo
1514551,Reprovado
39298,Ativo
2740384,Ativo
3855736,Reprovado
1406210,Bloqueado
383174,Ativo
420042,Ativo
1085566,Ativo
3505758,Reprovado
1161992,Ativo
2130194,Ativo
2406136,Ativo
2779256,Ativo
1820974,Reprovado
5524,Ativo
1991828,Reprovado
3015199,Reprovado
2855264,Ativo
4148021,Reprovado
2253483,Ativo
338936,Ativo
290890,Ativo
1997448,Ativo
1999448,Reprovado
2123505,Reprovado
3604011,Reprovado
4370011,Reprovado
1324586,Ativo
1791934,Ativo
3251180,Reprovado
1021282,Reprovado
4282739,Reprovado
865229,Ativo
1820891,Reprovado
3277524,Bloqueado
1613020,Reprovado
1625287,Reprovado
856874,Ativo
2596941,Ativo
2358657,Ativo
3394622,Reprovado
516873,Ativo
1504381,Ativo
1190999,Reprovado
1876212,Reprovado
1197623,Ativo
1899247,Ativo
1652050,Ativo
2629179,Ativo
1736245,Reprovado
2499974,Bloqueado
2820286,Ativo
1243033,Ativo
197761,Reprovado
214274,Reprovado
1492849,Ativo
860077,Reprovado
2220359,Ativo
1009658,Bloqueado
89697,Reprovado
1688117,Bloqueado
2096062,Reprovado
882760,Ativo
951511,Reprovado
2026210,Ativo
2181879,Reprovado
4219464,Reprovado
1480767,Ativo
2274954,Reprovado
2082526,Reprovado
1653249,Reprovado
250459,Bloqueado
1945572,Ativo
3595955,Reprovado
4391921,Reprovado
3426128,Bloqueado
1248110,Ativo
1347399,Bloqueado
1641421,Ativo
881333,Reprovado
2738715,Ativo
3561245,Reprovado
2730469,Reprovado
3109455,Reprovado
3232610,Reprovado
238278,Ativo
57300,Ativo
1877380,Reprovado
3852578,Reprovado
3824984,Reprovado
2873608,Reprovado
510567,Reprovado
2554944,Ativo
1967585,Ativo
2525145,Ativo
1698674,Reprovado
2738290,Reprovado
3194845,Ativo
802218,Reprovado
1751350,Reprovado
1678726,Ativo
2681565,Reprovado
419116,Reprovado
1234583,Reprovado
3165643,Reprovado
3147167,Ativo
1664603,Ativo
2060137,Bloqueado
1931495,Reprovado
3297421,Reprovado
1057200,Reprovado
1495349,Reprovado
1143403,Reprovado
2205952,Ativo
2109873,Bloqueado
1407232,Ativo
3857239,Reprovado
420092,Ativo
1387512,Ativo
2013828,Ativo
2189225,Ativo
122225,Ativo
176073,Bloqueado
2338333,Ativo
1988333,Reprovado
3208399,Ativo
2286735,Reprovado
3316941,Reprovado
1180025,Ativo
1481078,Reprovado
3804217,Ativo
3526939,Ativo
1254922,Reprovado
988716,Ativo
1458372,Ativo
2624585,Ativo
1379634,Reprovado
3966621,Reprovado
4122281,Reprovado
1136698,Reprovado
2562649,Ativo
2399343,Reprovado
2417777,Reprovado
2142772,Reprovado
942559,Ativo
3212662,Ativo
4347448,Reprovado
316943,Ativo
920764,Ativo
936218,Reprovado
1810568,Ativo
2478300,Ativo
2271549,Ativo
1761099,Ativo
2262636,Reprovado
2405299,Bloqueado
1100616,Reprovado
803018,Reprovado
1606422,Reprovado
3097055,Reprovado
1222919,Reprovado
2330237,Reprovado
3998928,Reprovado
1094586,Reprovado
1396664,Reprovado
2449887,Ativo
2744228,Ativo
2693456,Ativo
3976699,Reprovado
1108762,Ativo
1419173,Reprovado
599211,Reprovado
1581008,Bloqueado
2072288,Ativo
985708,Ativo
1583797,Ativo
1752822,Reprovado
1791243,Reprovado
2426106,Ativo
3607478,Ativo
3243541,Reprovado
2808868,Reprovado
758837,Ativo
1984762,Ativo
2028786,Ativo
1643221,Reprovado
3886502,Reprovado
442548,Reprovado
359402,Reprovado
1353315,Ativo
2147928,Bloqueado
3485259,Ativo
1663024,Reprovado
3796972,Reprovado
1080546,Reprovado
1761803,Bloqueado
1773795,Reprovado
2867124,Reprovado
3708571,Ativo
2401784,Reprovado
2355542,Reprovado
1973283,Ativo
2495858,Reprovado
1455974,Reprovado
256743,Ativo
1081322,Ativo
2151386,Ativo
677774,Reprovado
1751540,Ativo
2350297,Ativo
2502074,Reprovado
3442085,Reprovado
1967113,Bloqueado
2039423,Reprovado
3546478,Ativo
1301393,Ativo
2546452,Ativo
3005872,Reprovado
4319512,Ativo
828012,Ativo
1439069,Ativo
1719302,Ativo
2362297,Ativo
2203998,Ativo
2026355,Reprovado
3092266,Ativo
2804763,Ativo
2189643,Ativo
2404146,Ativo
2859386,Reprovado
1308960,Ativo
1963823,Ativo
2453814,Ativo
3198382,Reprovado
4221753,Reprovado
806133,Ativo
1136959,Ativo
910404,Ativo
2658660,Bloqueado
2087246,Ativo
856283,Reprovado
2416692,Reprovado
2918499,Reprovado
3017654,Reprovado
3206077,Ativo
3479661,Bloqueado
506395,Ativo
210620,Ativo
1340265,Ativo
1454623,Reprovado
2527467,Ativo
2103689,Ativo
2806850,Ativo
1071412,Ativo
2292609,Ativo
2043476,Ativo
3211393,Bloqueado
1042899,Ativo
684711,Reprovado
3035428,Ativo
1607089,Reprovado
2694242,Ativo
1646780,Reprovado
802208,Ativo
1182684,Ativo
1500397,Reprovado
2906686,Reprovado
3638211,Ativo
122308,Ativo
333606,Ativo
303032,Reprovado
1576814,Ativo
1409232,Reprovado
1481795,Reprovado
436686,Ativo
2234427,Reprovado
1947830,Ativo
101412,Reprovado
2608924,Ativo
2187036,Ativo
3509301,Reprovado
3173072,Ativo
2741469,Ativo
3448384,Reprovado
1618426,Ativo
2840083,Reprovado
894770,Reprovado
1104645,Reprovado
1076837,Reprovado
790408,Ativo
354889,Reprovado
896691,Reprovado
1810986,Ativo
3139407,Reprovado
548743,Ativo
2450191,Ativo
2445421,Reprovado
187148,Reprovado
2711940,Ativo
1071139,Reprovado
1840216,Ativo
2202025,Ativo
2960951,Reprovado
2684331,Ativo
1802079,Ativo
2487441,Ativo
1101302,Reprovado
990283,Reprovado
1320519,Reprovado
2005872,Ativo
2111141,Bloqueado
2833340,Ativo
1060847,Ativo
1234970,Reprovado
2704879,Reprovado
1668848,Ativo
2084898,Reprovado
3534005,Reprovado
3159492,Reprovado
752208,Aprovado
1499794,Reprovado
2121470,Ativo
2383625,Ativo
1177042,Reprovado
319176,Reprovado
1808178,Ativo
1298577,Reprovado
1689046,Reprovado
3868236,Reprovado
4061581,Reprovado
1335585,Ativo
660797,Reprovado
2299335,Reprovado
3297093,Ativo
3674553,Reprovado
1468006,Reprovado
4455798,Reprovado
874321,Ativo
287263,Ativo
3766445,Ativo
3922691,Bloqueado
1259301,Reprovado
1320292,Ativo
1833464,Ativo
2558679,Reprovado
2382722,Ativo
2503177,Reprovado
2786236,Reprovado
3218974,Reprovado
3158491,Reprovado
3482988,Ativo
1723314,Ativo
1667221,Reprovado
1443105,Reprovado
1489634,Reprovado
1799240,Bloqueado
1810804,Ativo
3601757,Reprovado
4074503,Reprovado
766911,Ativo
1549062,Reprovado
3532297,Reprovado
4406529,Reprovado
1493359,Reprovado
273234,Reprovado
1685995,Ativo
1488898,Reprovado
1929160,Ativo
3164826,Reprovado
2785272,Bloqueado
1322659,Reprovado
235780,Reprovado
2334154,Ativo
2016178,Reprovado
529860,Ativo
2210014,Ativo
1607698,Ativo
1720833,Reprovado
8660,Reprovado
1008607,Ativo
1143457,Ativo
151523,Ativo
1407409,Reprovado
1193640,Reprovado
1974429,Reprovado
652406,Reprovado
1192125,Ativo
2383168,Reprovado
2524274,Bloqueado
1585515,Reprovado
860717,Ativo
1392273,Ativo
297488,Ativo
1235105,Reprovado
753299,Reprovado
1679285,Reprovado
629860,Reprovado
1352257,Reprovado
2349762,Ativo
848031,Ativo
747874,Ativo
2276857,Reprovado
1123487,Ativo
157539,Ativo
1660692,Ativo
1609419,Ativo
3676576,Reprovado
1545211,Ativo
15780,Reprovado
2748040,Ativo
2174345,Reprovado
3931216,Ativo
1942331,Ativo
3584731,Ativo
4135235,Reprovado
536593,Ativo
1245048,Reprovado
1325926,Ativo
2201875,Ativo
1937634,Ativo
3541612,Ativo
2697081,Ativo
893741,Ativo
676146,Ativo
2142561,Bloqueado
1728822,Reprovado
3456429,Ativo
1323300,Ativo
2309753,Ativo
1764771,Reprovado
2412111,Reprovado
3376613,Ativo
1302822,Reprovado
2419250,Reprovado
986011,Ativo
1340440,Reprovado
2791433,Reprovado
683590,Reprovado
2982951,Ativo
1296388,Reprovado
2255673,Ativo
2588186,Ativo
2905282,Reprovado
1082847,Aprovado
4407379,Reprovado
3498210,Bloqueado
189141,Ativo
1523401,Ativo
1788125,Ativo
1299821,Ativo
330011,Ativo
2000306,Ativo
2868585,Ativo
3090807,Reprovado
4386188,Reprovado
1296360,Bloqueado
125016,Ativo
1019085,Ativo
252342,Reprovado
1947229,Ativo
2276679,Ativo
2613472,Ativo
1962929,Reprovado
3742396,Ativo
691903,Ativo
3708363,Reprovado
93592,Reprovado
3287666,Bloqueado
2337943,Reprovado
4253109,Reprovado
3492222,Reprovado
1640703,Ativo
1984372,Reprovado
1548744,Reprovado
3705020,Reprovado
1979391,Reprovado
690082,Ativo
2430453,Ativo
1936784,Ativo
1432278,Reprovado
1826047,Ativo
1094067,Reprovado
1695119,Ativo
1398290,Ativo
1606461,Ativo
2087746,Ativo
2783353,Ativo
1488755,Ativo
365611,Ativo
1738825,Ativo
3510506,Reprovado
1643680,Ativo
2428181,Ativo
805633,Ativo
1789647,Ativo
2244023,Ativo
1596358,Reprovado
1583748,Ativo
4150444,Reprovado
4268132,Reprovado
2728412,Reprovado
1263803,Ativo
1509793,Bloqueado
1403380,Reprovado
507192,Reprovado
1509490,Reprovado
1407459,Reprovado
2223200,Ativo
1930714,Bloqueado
2340087,Ativo
2429577,Reprovado
1951666,Reprovado
668582,Reprovado
1473279,Ativo
2440446,Ativo
2486716,Reprovado
834563,Bloqueado
999425,Reprovado
2609578,Ativo
2969630,Ativo
3559263,Bloqueado
1473830,Ativo
1994500,Reprovado
2110023,Ativo
2486633,Reprovado
1183094,Reprovado
2149049,Ativo
2214653,Reprovado
522207,Ativo
1251732,Reprovado
34518,Ativo
3502350,Reprovado
663609,Bloqueado
1224513,Ativo
1581858,Ativo
3836798,Reprovado
3714615,Reprovado
370751,Reprovado
2079757,Ativo
460495,Reprovado
1717998,Ativo
1386385,Reprovado
2587249,Bloqueado
2447616,Ativo
4077765,Ativo
1714717,Reprovado
764036,Ativo
1837393,Bloqueado
1939505,Ativo
2186114,Ativo
1775508,Ativo
2295909,Reprovado
1804662,Reprovado
2066354,Ativo
1866487,Bloqueado
1811163,Reprovado
1593725,Ativo
2372107,Ativo
1900383,Ativo
4188829,Reprovado
3110274,Reprovado
2288880,Ativo
2640043,Ativo
2620106,Ativo
2128289,Bloqueado
3240219,Ativo
1922308,Ativo
2300997,Ativo
2340220,Ativo
1653332,Reprovado
2171959,Ativo
2824248,Ativo
3276619,Ativo
134090,Bloqueado
2271582,Ativo
1242294,Ativo
356419,Ativo
823346,Ativo
22195,Reprovado
3624325,Ativo
2993611,Ativo
1552256,Reprovado
1435457,Ativo
1540913,Bloqueado
2178275,Bloqueado
1877197,Reprovado
2384393,Ativo
3154094,Reprovado
1471857,Ativo
1205780,Ativo
3717695,Bloqueado
1050580,Reprovado
517370,Reprovado
18641,Ativo
312132,Ativo
2985916,Reprovado
